1.140000000000000000e+02,2.950000000000000000e+02,6.600000000000000000e+01,-3.008190000000000146e+04
1.690000000000000000e+02,1.870000000000000000e+02,0.000000000000000000e+00,-2.934900000000000091e+03
1.030000000000000000e+02,2.400000000000000000e+01,4.500000000000000000e+01,-2.566490000000000146e+04
1.970000000000000000e+02,1.580000000000000000e+02,5.200000000000000000e+01,-7.818999999999999773e+02
2.100000000000000000e+02,2.010000000000000000e+02,7.000000000000000000e+00,-3.004900000000000091e+03
2.760000000000000000e+02,1.410000000000000000e+02,2.200000000000000000e+01,-5.845899999999999636e+03
2.740000000000000000e+02,6.900000000000000000e+01,6.400000000000000000e+01,-1.353789999999999964e+04
1.890000000000000000e+02,2.000000000000000000e+01,8.400000000000000000e+01,-2.048190000000000146e+04
2.430000000000000000e+02,8.800000000000000000e+01,0.000000000000000000e+00,-6.297899999999999636e+03
2.870000000000000000e+02,1.660000000000000000e+02,0.000000000000000000e+00,-8.429899999999999636e+03
2.490000000000000000e+02,1.870000000000000000e+02,0.000000000000000000e+00,-4.374899999999999636e+03
2.000000000000000000e+02,1.540000000000000000e+02,4.000000000000000000e+00,-4.368999999999999773e+02
1.800000000000000000e+02,1.660000000000000000e+02,1.670000000000000000e+02,-2.079990000000000146e+04
1.710000000000000000e+02,1.560000000000000000e+02,1.200000000000000000e+01,-1.025900000000000091e+03
1.030000000000000000e+02,1.900000000000000000e+02,4.600000000000000000e+01,-1.142989999999999964e+04
2.620000000000000000e+02,1.570000000000000000e+02,9.600000000000000000e+01,-8.913899999999999636e+03
2.250000000000000000e+02,2.090000000000000000e+02,4.800000000000000000e+01,-4.614899999999999636e+03
1.530000000000000000e+02,1.620000000000000000e+02,0.000000000000000000e+00,-2.957900000000000091e+03
1.830000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-2.339390000000000146e+04
2.550000000000000000e+02,6.400000000000000000e+01,2.500000000000000000e+01,-1.040089999999999964e+04
2.540000000000000000e+02,2.770000000000000000e+02,0.000000000000000000e+00,-1.964990000000000146e+04
2.800000000000000000e+02,2.210000000000000000e+02,1.900000000000000000e+01,-1.145689999999999964e+04
1.060000000000000000e+02,1.720000000000000000e+02,0.000000000000000000e+00,-9.924899999999999636e+03
2.180000000000000000e+02,1.330000000000000000e+02,1.220000000000000000e+02,-1.000189999999999964e+04
1.350000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-2.732990000000000146e+04
5.700000000000000000e+01,9.000000000000000000e+01,4.000000000000000000e+01,-2.425390000000000146e+04
3.370000000000000000e+02,1.550000000000000000e+02,3.500000000000000000e+01,-1.887390000000000146e+04
1.820000000000000000e+02,1.090000000000000000e+02,1.000000000000000000e+00,-2.560900000000000091e+03
3.090000000000000000e+02,1.340000000000000000e+02,1.140000000000000000e+02,-2.003790000000000146e+04
2.840000000000000000e+02,5.800000000000000000e+01,2.700000000000000000e+01,-1.550389999999999964e+04
1.610000000000000000e+02,9.000000000000000000e+01,7.900000000000000000e+01,-8.016899999999999636e+03
1.460000000000000000e+02,1.950000000000000000e+02,0.000000000000000000e+00,-5.545899999999999636e+03
1.750000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-2.372990000000000146e+04
2.360000000000000000e+02,1.620000000000000000e+02,0.000000000000000000e+00,-2.044900000000000091e+03
9.000000000000000000e+01,1.700000000000000000e+02,4.800000000000000000e+01,-1.300889999999999964e+04
2.600000000000000000e+02,3.500000000000000000e+01,0.000000000000000000e+00,-1.742990000000000146e+04
1.880000000000000000e+02,2.740000000000000000e+02,1.110000000000000000e+02,-2.289590000000000146e+04
1.580000000000000000e+02,9.600000000000000000e+01,1.000000000000000000e+00,-5.235899999999999636e+03
1.370000000000000000e+02,2.230000000000000000e+02,3.200000000000000000e+01,-9.326899999999999636e+03
3.000000000000000000e+02,2.180000000000000000e+02,1.210000000000000000e+02,-2.381990000000000146e+04
1.160000000000000000e+02,1.180000000000000000e+02,1.140000000000000000e+02,-1.598089999999999964e+04
1.460000000000000000e+02,1.810000000000000000e+02,0.000000000000000000e+00,-4.481899999999999636e+03
3.420000000000000000e+02,2.470000000000000000e+02,1.200000000000000000e+01,-2.972190000000000146e+04
1.850000000000000000e+02,1.090000000000000000e+02,0.000000000000000000e+00,-2.510900000000000091e+03
1.850000000000000000e+02,1.620000000000000000e+02,1.390000000000000000e+02,-1.334489999999999964e+04
1.470000000000000000e+02,7.700000000000000000e+01,2.000000000000000000e+00,-8.646899999999999636e+03
1.400000000000000000e+02,0.000000000000000000e+00,8.000000000000000000e+00,-2.636890000000000146e+04
2.230000000000000000e+02,1.070000000000000000e+02,8.200000000000000000e+01,-5.606899999999999636e+03
1.730000000000000000e+02,1.700000000000000000e+02,4.000000000000000000e+00,-1.549900000000000091e+03
1.690000000000000000e+02,7.500000000000000000e+01,8.800000000000000000e+01,-1.053489999999999964e+04
3.090000000000000000e+02,4.600000000000000000e+01,0.000000000000000000e+00,-2.330190000000000146e+04
2.270000000000000000e+02,1.020000000000000000e+02,0.000000000000000000e+00,-3.637900000000000091e+03
3.030000000000000000e+02,3.000000000000000000e+01,1.450000000000000000e+02,-3.938890000000000146e+04
8.000000000000000000e+01,1.150000000000000000e+02,5.700000000000000000e+01,-1.662890000000000146e+04
1.010000000000000000e+02,1.880000000000000000e+02,0.000000000000000000e+00,-1.184989999999999964e+04
1.240000000000000000e+02,1.010000000000000000e+02,1.610000000000000000e+02,-2.665290000000000146e+04
2.080000000000000000e+02,2.120000000000000000e+02,0.000000000000000000e+00,-4.512899999999999636e+03
2.870000000000000000e+02,1.440000000000000000e+02,0.000000000000000000e+00,-8.209899999999999636e+03
2.270000000000000000e+02,2.210000000000000000e+02,4.700000000000000000e+01,-6.233899999999999636e+03
3.340000000000000000e+02,8.700000000000000000e+01,2.500000000000000000e+01,-2.190490000000000146e+04
1.640000000000000000e+02,1.860000000000000000e+02,8.800000000000000000e+01,-6.540899999999999636e+03
2.140000000000000000e+02,3.800000000000000000e+01,1.310000000000000000e+02,-2.395590000000000146e+04
8.700000000000000000e+01,1.990000000000000000e+02,3.200000000000000000e+01,-1.519889999999999964e+04
1.840000000000000000e+02,1.970000000000000000e+02,3.000000000000000000e+01,-2.469900000000000091e+03
1.940000000000000000e+02,2.090000000000000000e+02,0.000000000000000000e+00,-4.121899999999999636e+03
2.760000000000000000e+02,1.830000000000000000e+02,0.000000000000000000e+00,-7.469899999999999636e+03
2.130000000000000000e+02,2.500000000000000000e+01,0.000000000000000000e+00,-1.639890000000000146e+04
1.320000000000000000e+02,1.400000000000000000e+01,2.600000000000000000e+01,-2.310090000000000146e+04
3.930000000000000000e+02,1.370000000000000000e+02,0.000000000000000000e+00,-3.802290000000000146e+04
2.110000000000000000e+02,1.040000000000000000e+02,1.170000000000000000e+02,-1.068089999999999964e+04
2.580000000000000000e+02,1.200000000000000000e+02,1.050000000000000000e+02,-1.064389999999999964e+04
1.440000000000000000e+02,1.400000000000000000e+01,4.000000000000000000e+00,-2.205290000000000146e+04
2.730000000000000000e+02,2.530000000000000000e+02,3.400000000000000000e+01,-1.599889999999999964e+04
2.080000000000000000e+02,2.050000000000000000e+02,6.100000000000000000e+01,-4.364899999999999636e+03
2.140000000000000000e+02,1.710000000000000000e+02,2.500000000000000000e+01,-6.168999999999999773e+02
1.450000000000000000e+02,1.230000000000000000e+02,0.000000000000000000e+00,-4.358899999999999636e+03
3.120000000000000000e+02,6.800000000000000000e+01,0.000000000000000000e+00,-1.987290000000000146e+04
1.870000000000000000e+02,2.700000000000000000e+02,3.800000000000000000e+01,-1.471789999999999964e+04
1.280000000000000000e+02,2.610000000000000000e+02,0.000000000000000000e+00,-1.810990000000000146e+04
2.270000000000000000e+02,1.140000000000000000e+02,7.900000000000000000e+01,-4.920899999999999636e+03
2.830000000000000000e+02,9.900000000000000000e+01,8.000000000000000000e+00,-9.758899999999999636e+03
1.460000000000000000e+02,1.320000000000000000e+02,6.000000000000000000e+00,-3.580900000000000091e+03
2.420000000000000000e+02,2.710000000000000000e+02,7.600000000000000000e+01,-1.898590000000000146e+04
1.870000000000000000e+02,5.200000000000000000e+01,1.640000000000000000e+02,-2.907390000000000146e+04
2.530000000000000000e+02,1.220000000000000000e+02,1.040000000000000000e+02,-9.813899999999999636e+03
1.980000000000000000e+02,3.100000000000000000e+01,1.100000000000000000e+01,-1.434089999999999964e+04
1.550000000000000000e+02,2.310000000000000000e+02,5.400000000000000000e+01,-9.406899999999999636e+03
2.980000000000000000e+02,1.550000000000000000e+02,4.200000000000000000e+01,-9.897899999999999636e+03
5.700000000000000000e+01,7.800000000000000000e+01,0.000000000000000000e+00,-2.623790000000000146e+04
1.360000000000000000e+02,2.480000000000000000e+02,0.000000000000000000e+00,-1.430489999999999964e+04
2.230000000000000000e+02,1.910000000000000000e+02,1.600000000000000000e+01,-2.270900000000000091e+03
1.880000000000000000e+02,2.390000000000000000e+02,1.610000000000000000e+02,-2.654090000000000146e+04
2.450000000000000000e+02,7.800000000000000000e+01,9.000000000000000000e+00,-7.444899999999999636e+03
1.800000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00,-5.904899999999999636e+03
8.600000000000000000e+01,1.770000000000000000e+02,4.000000000000000000e+01,-1.392989999999999964e+04
2.610000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,-2.622990000000000146e+04
5.100000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,-2.716190000000000146e+04
1.630000000000000000e+02,1.350000000000000000e+02,1.230000000000000000e+02,-1.117789999999999964e+04
2.760000000000000000e+02,9.800000000000000000e+01,9.300000000000000000e+01,-1.308389999999999964e+04
2.660000000000000000e+02,1.340000000000000000e+02,0.000000000000000000e+00,-5.216899999999999636e+03
2.220000000000000000e+02,2.700000000000000000e+01,0.000000000000000000e+00,-1.621789999999999964e+04
2.460000000000000000e+02,9.500000000000000000e+01,3.900000000000000000e+01,-5.316899999999999636e+03
2.640000000000000000e+02,1.820000000000000000e+02,0.000000000000000000e+00,-5.724899999999999636e+03
2.060000000000000000e+02,1.820000000000000000e+02,1.970000000000000000e+02,-3.062390000000000146e+04
1.740000000000000000e+02,1.760000000000000000e+02,0.000000000000000000e+00,-1.956900000000000091e+03
3.800000000000000000e+01,1.160000000000000000e+02,8.500000000000000000e+01,-3.097990000000000146e+04
1.350000000000000000e+02,1.590000000000000000e+02,0.000000000000000000e+00,-4.910899999999999636e+03
1.050000000000000000e+02,9.500000000000000000e+01,7.700000000000000000e+01,-1.473389999999999964e+04
1.180000000000000000e+02,1.890000000000000000e+02,0.000000000000000000e+00,-8.849899999999999636e+03
1.040000000000000000e+02,9.100000000000000000e+01,8.000000000000000000e+01,-1.570189999999999964e+04
1.110000000000000000e+02,4.300000000000000000e+01,2.600000000000000000e+01,-1.935090000000000146e+04
2.580000000000000000e+02,1.960000000000000000e+02,1.650000000000000000e+02,-2.505990000000000146e+04
2.100000000000000000e+02,9.400000000000000000e+01,1.980000000000000000e+02,-3.314490000000000146e+04
2.110000000000000000e+02,7.600000000000000000e+01,4.500000000000000000e+01,-5.976899999999999636e+03
1.760000000000000000e+02,1.500000000000000000e+02,1.430000000000000000e+02,-1.447989999999999964e+04
2.570000000000000000e+02,1.030000000000000000e+02,0.000000000000000000e+00,-6.062899999999999636e+03
1.340000000000000000e+02,9.100000000000000000e+01,1.810000000000000000e+02,-3.215290000000000146e+04
1.530000000000000000e+02,1.270000000000000000e+02,4.900000000000000000e+01,-3.293900000000000091e+03
3.280000000000000000e+02,2.050000000000000000e+02,0.000000000000000000e+00,-2.001390000000000146e+04
2.270000000000000000e+02,1.550000000000000000e+02,0.000000000000000000e+00,-1.358900000000000091e+03
1.750000000000000000e+02,1.370000000000000000e+02,0.000000000000000000e+00,-1.398900000000000091e+03
2.860000000000000000e+02,1.220000000000000000e+02,0.000000000000000000e+00,-8.784899999999999636e+03
1.640000000000000000e+02,2.020000000000000000e+02,0.000000000000000000e+00,-4.604899999999999636e+03
1.980000000000000000e+02,2.300000000000000000e+01,1.800000000000000000e+01,-1.616189999999999964e+04
2.470000000000000000e+02,2.030000000000000000e+02,5.000000000000000000e+00,-5.397899999999999636e+03
1.480000000000000000e+02,6.700000000000000000e+01,5.300000000000000000e+01,-1.035689999999999964e+04
2.460000000000000000e+02,2.580000000000000000e+02,2.800000000000000000e+01,-1.376889999999999964e+04
1.400000000000000000e+02,0.000000000000000000e+00,3.800000000000000000e+01,-2.624890000000000146e+04
1.570000000000000000e+02,4.100000000000000000e+01,5.800000000000000000e+01,-1.479889999999999964e+04
2.920000000000000000e+02,1.470000000000000000e+02,4.900000000000000000e+01,-9.028899999999999636e+03
1.660000000000000000e+02,1.320000000000000000e+02,0.000000000000000000e+00,-2.084900000000000091e+03
3.180000000000000000e+02,2.100000000000000000e+02,8.000000000000000000e+01,-2.052890000000000146e+04
2.170000000000000000e+02,2.760000000000000000e+02,3.400000000000000000e+01,-1.622589999999999964e+04
1.530000000000000000e+02,1.460000000000000000e+02,4.600000000000000000e+01,-2.645900000000000091e+03
2.180000000000000000e+02,8.000000000000000000e+01,1.580000000000000000e+02,-2.289290000000000146e+04
2.650000000000000000e+02,1.490000000000000000e+02,1.820000000000000000e+02,-2.885490000000000146e+04
3.360000000000000000e+02,1.840000000000000000e+02,0.000000000000000000e+00,-2.025690000000000146e+04
2.760000000000000000e+02,2.570000000000000000e+02,0.000000000000000000e+00,-1.782990000000000146e+04
2.410000000000000000e+02,3.000000000000000000e+02,0.000000000000000000e+00,-2.478590000000000146e+04
2.190000000000000000e+02,3.480000000000000000e+02,0.000000000000000000e+00,-4.016990000000000146e+04
2.880000000000000000e+02,8.600000000000000000e+01,0.000000000000000000e+00,-1.244489999999999964e+04
2.050000000000000000e+02,2.110000000000000000e+02,8.000000000000000000e+01,-6.750899999999999636e+03
1.670000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-2.419390000000000146e+04
1.710000000000000000e+02,1.210000000000000000e+02,2.000000000000000000e+00,-2.190900000000000091e+03
2.280000000000000000e+02,2.440000000000000000e+02,0.000000000000000000e+00,-1.022489999999999964e+04
1.190000000000000000e+02,2.130000000000000000e+02,0.000000000000000000e+00,-1.113489999999999964e+04
2.220000000000000000e+02,1.900000000000000000e+02,0.000000000000000000e+00,-2.688900000000000091e+03
2.170000000000000000e+02,1.860000000000000000e+02,2.800000000000000000e+01,-1.573900000000000091e+03
3.780000000000000000e+02,8.900000000000000000e+01,1.060000000000000000e+02,-4.194590000000000146e+04
2.360000000000000000e+02,1.520000000000000000e+02,0.000000000000000000e+00,-1.904900000000000091e+03
2.460000000000000000e+02,1.420000000000000000e+02,0.000000000000000000e+00,-2.784900000000000091e+03
2.620000000000000000e+02,3.700000000000000000e+01,8.000000000000000000e+00,-1.688190000000000146e+04
2.480000000000000000e+02,1.280000000000000000e+02,0.000000000000000000e+00,-3.392900000000000091e+03
2.830000000000000000e+02,7.000000000000000000e+01,1.600000000000000000e+01,-1.334989999999999964e+04
1.140000000000000000e+02,1.620000000000000000e+02,6.300000000000000000e+01,-8.963899999999999636e+03
2.550000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-2.612990000000000146e+04
2.380000000000000000e+02,3.200000000000000000e+01,1.230000000000000000e+02,-2.495190000000000146e+04
2.400000000000000000e+02,2.730000000000000000e+02,0.000000000000000000e+00,-1.733390000000000146e+04
1.560000000000000000e+02,1.950000000000000000e+02,0.000000000000000000e+00,-4.565899999999999636e+03
1.390000000000000000e+02,1.080000000000000000e+02,1.680000000000000000e+02,-2.591390000000000146e+04
7.200000000000000000e+01,9.400000000000000000e+01,0.000000000000000000e+00,-2.012490000000000146e+04
9.900000000000000000e+01,1.300000000000000000e+02,5.000000000000000000e+01,-1.120589999999999964e+04
1.720000000000000000e+02,1.060000000000000000e+02,9.100000000000000000e+01,-7.055899999999999636e+03
1.930000000000000000e+02,2.360000000000000000e+02,2.800000000000000000e+01,-7.433899999999999636e+03
2.460000000000000000e+02,7.500000000000000000e+01,0.000000000000000000e+00,-8.345899999999999636e+03
2.000000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00,-6.080899999999999636e+03
1.600000000000000000e+02,2.310000000000000000e+02,1.710000000000000000e+02,-2.945690000000000146e+04
1.640000000000000000e+02,1.530000000000000000e+02,7.200000000000000000e+01,-3.493900000000000091e+03
2.870000000000000000e+02,7.900000000000000000e+01,1.500000000000000000e+01,-1.268989999999999964e+04
3.360000000000000000e+02,1.400000000000000000e+02,0.000000000000000000e+00,-1.920090000000000146e+04
2.820000000000000000e+02,1.970000000000000000e+02,1.220000000000000000e+02,-1.832190000000000146e+04
2.540000000000000000e+02,5.300000000000000000e+01,0.000000000000000000e+00,-1.292989999999999964e+04
1.370000000000000000e+02,5.900000000000000000e+01,2.000000000000000000e+01,-1.225489999999999964e+04
1.160000000000000000e+02,6.300000000000000000e+01,2.200000000000000000e+01,-1.461389999999999964e+04
1.620000000000000000e+02,1.610000000000000000e+02,2.470000000000000000e+02,-5.082890000000000146e+04
2.920000000000000000e+02,1.360000000000000000e+02,7.700000000000000000e+01,-1.134389999999999964e+04
1.760000000000000000e+02,1.350000000000000000e+02,8.100000000000000000e+01,-3.916900000000000091e+03
2.750000000000000000e+02,1.380000000000000000e+02,7.000000000000000000e+00,-6.072899999999999636e+03
1.810000000000000000e+02,1.260000000000000000e+02,0.000000000000000000e+00,-1.541900000000000091e+03
3.290000000000000000e+02,1.410000000000000000e+02,1.340000000000000000e+02,-2.858290000000000146e+04
1.620000000000000000e+02,2.470000000000000000e+02,4.000000000000000000e+01,-1.105789999999999964e+04
3.930000000000000000e+02,1.840000000000000000e+02,0.000000000000000000e+00,-3.900990000000000146e+04
3.140000000000000000e+02,2.630000000000000000e+02,0.000000000000000000e+00,-2.636990000000000146e+04
1.590000000000000000e+02,2.330000000000000000e+02,4.700000000000000000e+01,-9.033899999999999636e+03
2.730000000000000000e+02,1.950000000000000000e+02,7.000000000000000000e+01,-9.358899999999999636e+03
1.640000000000000000e+02,1.850000000000000000e+02,1.260000000000000000e+02,-1.270189999999999964e+04
1.350000000000000000e+02,1.890000000000000000e+02,1.160000000000000000e+02,-1.400689999999999964e+04
2.280000000000000000e+02,4.700000000000000000e+01,0.000000000000000000e+00,-1.199789999999999964e+04
2.770000000000000000e+02,1.360000000000000000e+02,0.000000000000000000e+00,-6.729899999999999636e+03
2.000000000000000000e+02,1.670000000000000000e+02,5.400000000000000000e+01,-1.109900000000000091e+03
2.200000000000000000e+02,1.260000000000000000e+02,0.000000000000000000e+00,-1.580900000000000091e+03
2.080000000000000000e+02,2.600000000000000000e+02,2.100000000000000000e+01,-1.215989999999999964e+04
1.390000000000000000e+02,2.080000000000000000e+02,1.920000000000000000e+02,-3.495390000000000146e+04
1.890000000000000000e+02,1.390000000000000000e+02,0.000000000000000000e+00,-8.468999999999999773e+02
2.110000000000000000e+02,1.640000000000000000e+02,0.000000000000000000e+00,-9.218999999999999773e+02
1.440000000000000000e+02,1.930000000000000000e+02,0.000000000000000000e+00,-5.589899999999999636e+03
1.810000000000000000e+02,1.110000000000000000e+02,3.100000000000000000e+01,-1.897900000000000091e+03
2.650000000000000000e+02,6.600000000000000000e+01,1.150000000000000000e+02,-1.936090000000000146e+04
4.040000000000000000e+02,9.600000000000000000e+01,1.320000000000000000e+02,-5.596090000000000146e+04
1.170000000000000000e+02,1.380000000000000000e+02,0.000000000000000000e+00,-7.637899999999999636e+03
2.420000000000000000e+02,1.250000000000000000e+02,6.800000000000000000e+01,-4.217899999999999636e+03
2.530000000000000000e+02,1.470000000000000000e+02,0.000000000000000000e+00,-3.422900000000000091e+03
1.160000000000000000e+02,1.320000000000000000e+02,0.000000000000000000e+00,-7.984899999999999636e+03
2.040000000000000000e+02,6.400000000000000000e+01,0.000000000000000000e+00,-8.016899999999999636e+03
1.030000000000000000e+02,4.400000000000000000e+01,0.000000000000000000e+00,-2.124990000000000146e+04
1.030000000000000000e+02,1.360000000000000000e+02,0.000000000000000000e+00,-1.020989999999999964e+04
1.680000000000000000e+02,1.570000000000000000e+02,2.400000000000000000e+01,-1.053900000000000091e+03
2.500000000000000000e+02,6.800000000000000000e+01,1.400000000000000000e+01,-9.324899999999999636e+03
3.480000000000000000e+02,6.500000000000000000e+01,8.000000000000000000e+00,-2.939790000000000146e+04
2.650000000000000000e+02,2.010000000000000000e+02,0.000000000000000000e+00,-7.430899999999999636e+03
1.760000000000000000e+02,1.400000000000000000e+02,4.100000000000000000e+01,-9.118999999999999773e+02
2.290000000000000000e+02,5.500000000000000000e+01,0.000000000000000000e+00,-1.047089999999999964e+04
1.340000000000000000e+02,8.400000000000000000e+01,0.000000000000000000e+00,-9.316899999999999636e+03
2.470000000000000000e+02,1.610000000000000000e+02,0.000000000000000000e+00,-2.934900000000000091e+03
1.080000000000000000e+02,2.160000000000000000e+02,0.000000000000000000e+00,-1.342489999999999964e+04
2.310000000000000000e+02,1.440000000000000000e+02,3.300000000000000000e+01,-1.040900000000000091e+03
1.310000000000000000e+02,1.200000000000000000e+02,6.100000000000000000e+01,-6.936899999999999636e+03
1.390000000000000000e+02,1.570000000000000000e+02,5.600000000000000000e+01,-4.710899999999999636e+03
